nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000375,EV20190000375,PARC DU FUTUROSCOPE,Parking privé à usage public,Avenue du Futuroscope,86360,"[46.666345,0.366939]",1,FRBSPE86360FUTURPARC03,CU-FUT-86EPP-001-3,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 09:00-20:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
LTE MAINVILLIERS,424451904,l.thireau@lte.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS28300000001100,EV-LTE-MAINV-02,IRIS CONSEIL,Parking privé à usage public,10 Rue Georges Charpak,28302,"[48.448042,1.4414807]",1,FRBSPE28300LTEMAI02,CU-LTE-MAINV-02,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:00-19:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SAS BOURG DE THIZY DISTRIBUTION,444486757,evabitton@icloud.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20200000707,EV20200000707,Intermarché Thizy-les-Bourgs,Parking privé à usage public,Route de Roanne,69240,"[46.034904,4.289598]",1,FRBSPE69240THILESBOU01,CU-INTE-THIZ-1,22,true,true,false,false,false,false,false,false,true,"0,22 €/kWh",Accès libre,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-08-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000374,EV20190000374,PARC DU FUTUROSCOPE,Parking privé à usage public,Avenue du Futuroscope,86360,"[46.666345,0.366939]",1,FRBSPE86360FUTURPARC02,CU-FUT-86EPP-001-2,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 09:00-20:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
RESID'ARTEL,850146200,contact@residartel.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS13115000000999,S13115000000999,RESIDENCE VAL DE DURANCE,Parking privé à usage public,14 Rue Jules Horowitz,13115,"[43.693586, 5.732428]",1,FRBSPE13115RES02,CU-RS-13SPLD-002-1,22,true,true,false,false,false,false,false,false,true,"0,264 €/kWh",Accès réservé,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-02-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
RESID'ARTEL,850146200,contact@residartel.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS13115000000998,S13115000000998,RESIDENCE VAL DE DURANCE,Parking privé à usage public,14 Rue Jules Horowitz,13115,"[43.693586, 5.732428]",1,FRBSPE13115RES01,CU-RS-13SPLD-001-1,22,false,true,false,false,false,false,false,false,true,"0,264 €/kWh",Accès réservé,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-02-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SACOA DES NATIONS,326980646,poitiers@renault-sacoa.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000340,EV20190000340,Renault Poitiers,Parking privé à usage public,33 Boulevard de Pont Achard,86000,"[46.580346,0.332884]",1,FRBSPE86000SACOAGARE01,CU-SDN-86PPA-DIVA-1,22,true,true,false,false,false,true,false,false,false,0 €/kWh,Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2014-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FONCIA PARIS RIVE DROITE,582098026,contact@myfoncia.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSCS20200000732,EV20200000732,SDC Quai de la Loire,Parking privé à usage public,34 Quai de la Loire,75019,"[48.884949,2.374063]",1,FRBSCE75019SDCQUADELALOI02,CU-SDC-QLOI-2,22,true,true,false,false,false,false,false,false,true,"0,19 €/kWh + 0.01€/min",Accès réservé,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-10-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
MUTUELLE INTERP LES MENAGES PREVOYANTS,785151689,accueil@mutuellelmp.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS78000000001055,S78000000001055,LMP VERSAILLES,Parking privé à usage public,11 Rue Albert Sarraut,78000,"[48.7958883,2.153461]",1,FRBSPE78000LMPVER01,CU-LMP-001,7,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-04-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
Bornes Solutions,480892025,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000049,EV20190000049,Bornes Solutions IDF,Parking privé à usage public,15 Avenue Descartes,92350,"[48.777098,2.242489]",1,FRBSPE92350BSLPR02,CU-BS-92PLR-2,22,false,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:00-18:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2017-09-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SCI BOIS COLOMBES EUROPE AVENUE,530078088,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000209,EV20190000209,IBM BOIS COLOMBES,Parking privé à usage public,17 Avenue de l'Europe,92275,"[48.9067548,2.2619470]",1,FRBSPE920090011,CU-IBM-92BCO-1,22,true,true,false,false,false,false,false,false,true,"0,5 €/h + 1 /session",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2017-12-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SODAC DES NATIONS,826520132,ydiastorres@renault-sodac.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS86300000001101,EV-SD-86CHA-01,RENAULT CHAUVIGNY,Parking privé à usage public,49 Rue de Poitiers,86300,"[	46.568010,	0.6303597]",1,FRBSPE86300REN01,CU-SD-86CHA-01,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-02-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000373,EV20190000373,PARC DU FUTUROSCOPE,Parking privé à usage public,Boulevard Léonard de Vinci,86360,"[46.670502,0.363393]",1,FRBSPE86360FUTURHOTEL04,CU-FUT-86HOT-001-4,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
OCEA SMART BUILDING,410049696,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS31240000001075,EV-OCEALUNION-03,AGENCE DE TOULOUSE,Parking privé à usage public,10 Impasse de Borde Basse,31240,"[43.6622396,1.4592787]",1,FRBSPE31240LU03,CU-OCEALUNION-03,7,false,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-04-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SACOA DES NATIONS,326980646,poitiers@renault-sacoa.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000344,EV20190000344,Renault Châtellerault,Parking privé à usage public,13 Avenue Honoré de Balzac,86100,"[46.791476,0.525524]",1,FRBSPE86100SODACGARA01,CU-SDN-86BAL-DIVA-1,22,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Sa 08:00-18:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2014-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SAS BOURG DE THIZY DISTRIBUTION,444486757,evabitton@icloud.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20200000707,EV20200000707,Intermarché Thizy-les-Bourgs,Parking privé à usage public,Route de Roanne,69240,"[46.034904,4.289598]",1,FRBSPE69240THILESBOU02,CU-INTE-THIZ-2,22,true,true,false,false,false,false,false,false,true,"0,22 €/kWh",Accès libre,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-08-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000372,EV20190000372,PARC DU FUTUROSCOPE,Parking privé à usage public,Boulevard Léonard de Vinci,86360,"[46.670502,0.363393]",1,FRBSPE86360FUTURHOTEL01,CU-FUT-86HOT-001-1,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CHARTRES SPORT & LOISIRS,881921258,thierry.picquart@kartingdechartres.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20200000782,EV20200000782,Karting de Chartres,Parking privé à usage public,Avenue Victor Hugo,28000,"[48.4480485,1.5418966]",1,FRBSPE28000KARDECHA01,CU-KDC-28CHA-001-1,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès libre,false," Mo-Fr 12:00-14:00,Mo-Fr 16:00-22:00, Sa 10:00-23:00, Su 11:00-21:00",Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-11-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CHARTRES SPORT & LOISIRS,881921258,thierry.picquart@kartingdechartres.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20200000783,EV20200000783,Karting de Chartres,Parking privé à usage public,Avenue Victor Hugo,28000,"[48.4480485,1.5418966]",1,FRBSPE28000KARDECHA04,CU-KDC-28CHA-001-4,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès libre,false," Mo-Fr 12:00-14:00,Mo-Fr 16:00-22:00, Sa 10:00-23:00, Su 11:00-21:00",Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-11-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SDC SAINT-COSME,353440456,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique en Copropriété,FRBSCS20200000689,S20200000689,TOUR GAMBETTA,Parking privé à usage public,26 Rue de la Parmentière,37520,"[47.3839259,0.6656866]",1,FRBSCE37000STCOSM01,CU-SDCSTCO-GAM-1,7,true,true,false,false,false,false,false,false,true,"0,19 €/kWh + 0.01€/min",Accès réservé,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000375,EV20190000375,PARC DU FUTUROSCOPE,Parking privé à usage public,Avenue du Futuroscope,86360,"[46.666345,0.366939]",1,FRBSPE86360FUTURPARC04,CU-FUT-86EPP-001-4,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 09:00-20:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CEGEREAL,422800029,contact@humakey.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000075,EV20190000075,CAMPUS HANAMI,Parking privé à usage public,89 Boulevard Franklin Roosevelt,92000,"[48.8797456,2.1670266]",1,FRBSPE92063HANAMI021,CU-HANA-92RMLM-2,7,true,true,false,false,false,false,false,false,true,"0,20€/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2018-12-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SACOA DES NATIONS,326980646,poitiers@renault-sacoa.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000340,EV20190000340,Renault Poitiers,Parking privé à usage public,33 Boulevard de Pont Achard,86000,"[46.580346,0.332884]",1,FRBSPE86000SACOAGARE02,CU-SDN-86PPA-DIVA-2,22,true,true,false,false,false,true,false,false,false,0 €/kWh,Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2014-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
MUTUELLE INTERP LES MENAGES PREVOYANTS,785151689,accueil@mutuellelmp.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique en Copropriété,FRBSPS78000000001056,S78000000001056,LMP VERSAILLES,Parking privé à usage public,11 Rue Albert Sarraut,78000,"[48.7958883,2.153461]",1,FRBSPE78000LMPVER02,CU-LMP-002,7,false,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-04-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CEGEREAL,422800029,contact@humakey.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000074,EV20190000074,CAMPUS HANAMI,Parking privé à usage public,89 Boulevard Franklin Roosevelt,92000,"[48.8797456,2.1670266]",1,FRBSPE92063HANAMI011,CU-HANA-92RMLM-1,7,true,true,false,false,false,false,false,false,true,"0,20€/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2018-12-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SODAC DES NATIONS,826520132,ydiastorres@renault-sodac.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS86300000001101,EV-SD-86CHA-01,RENAULT CHAUVIGNY,Parking privé à usage public,49 Rue de Poitiers,86300,"[	46.568010,	0.6303597]",1,FRBSPE86300REN02,CU-SD-86CHA-02,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-02-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
OCEA SMART BUILDING,410049696,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS31240000001073,EV-OCEALUNION-01,AGENCE DE TOULOUSE,Parking privé à usage public,10 Impasse de Borde Basse,31240,"[43.6622396,1.4592787]",1,FRBSPE31240LU01,CU-OCEALUNION-01,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-04-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CATP Tours,420609786,contact@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000063,EV20190000063,Crédit Agricole Touraine Poitou,Parking privé à usage public,45 Boulevard Winston Churchill,37000,"[47.37425458,0.681704879]",1,FRBSPE37000CATPTOURS02,CU-232580-01-001R,22,true,true,false,false,false,true,false,false,false,0 €/kWh,Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000376,EV20190000376,PARC DU FUTUROSCOPE,Parking privé à usage public,Avenue du Futuroscope,86360,"[46.666345,0.366939]",1,FRBSPE86360FUTURPARC06,CU-FUT-86EPP-001-6,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 09:00-20:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SCI BOIS COLOMBES EUROPE AVENUE,530078088,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000212,EV20190000212,IBM BOIS COLOMBES,Parking privé à usage public,17 Avenue de l'Europe,92275,"[48.9067548,2.2619470]",1,FRBSPE920090014,CU-IBM-92BCO-4,22,true,true,false,false,false,false,false,false,true,"0,5 €/h + 1 /session",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2017-12-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
SACOA DES NATIONS,326980646,poitiers@renault-sacoa.com,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000344,EV20190000344,Renault Châtellerault,Parking privé à usage public,13 Avenue Honoré de Balzac,86100,"[46.791476,0.525524]",1,FRBSPE86100SODACGARA02,CU-SDN-86BAL-DIVA-2,22,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Sa 08:00-18:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2014-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
OCEA SMART BUILDING,410049696,supportclients@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS31240000001074,EV-OCEALUNION-02,AGENCE DE TOULOUSE,Parking privé à usage public,10 Impasse de Borde Basse,31240,"[43.6622396,1.4592787]",1,FRBSPE31240LU02,CU-OCEALUNION-02,7,false,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès réservé,false,Mo-Fr 08:30-17:30,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2021-04-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CATP Tours,420609786,contact@bornes-solutions.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000063,EV20190000063,Crédit Agricole Touraine Poitou,Parking privé à usage public,45 Boulevard Winston Churchill,37000,"[47.37425458,0.681704879]",1,FRBSPE37000CATPTOURS01,CU-232580-01-001L,22,true,true,false,false,false,true,false,false,false,0 €/kWh,Accès libre,false,Mo-Fr 08:00-19:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-01-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
CHARTRES SPORT & LOISIRS,881921258,thierry.picquart@kartingdechartres.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20200000782,EV20200000782,Karting de Chartres,Parking privé à usage public,Avenue Victor Hugo,28000,"[48.4480485,1.5418966]",1,FRBSPE28000KARDECHA02,CU-KDC-28CHA-001-2,22,true,true,false,false,false,false,false,false,true,"0,29 €/kWh",Accès libre,false," Mo-Fr 12:00-14:00,Mo-Fr 16:00-22:00, Sa 10:00-23:00, Su 11:00-21:00",Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2020-11-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
FMD,832736490,reservations@futuroscope.fr,BORNES SOLUTIONS,supportclients@bornes-solutions.fr,07 85 71 77 63,BORNES SOLUTIONS - Itinérance Publique,FRBSPS20190000372,EV20190000372,PARC DU FUTUROSCOPE,Parking privé à usage public,Boulevard Léonard de Vinci,86360,"[46.670502,0.363393]",1,FRBSPE86360FUTURHOTEL02,CU-FUT-86HOT-001-2,7,true,true,false,false,false,true,false,false,false,0€ / kWh,Accès libre,false,Mo-Su 08:00-24:00,Accessible mais non réservé PMR,aucune restriction,false,Indirect,inconnu,2019-06-01,,2021-07-01,2021-07-02T14:24:56.578000,ab4ef6a8-f9cc-42a6-bb5c-1ed9d5e4e545
